STATION_ID,DURATION,SENSOR_NUMBER,SENS_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
HWE,M,15,STORAGE,2021-04-01 00:00,2021-04-01 00:00,"27,709",,AF
HWE,M,15,STORAGE,2021-05-01 00:00,2021-05-01 00:00,"25,538",,AF
HWE,M,15,STORAGE,2021-06-01 00:00,2021-06-01 00:00,"23,534",,AF
HWE,M,15,STORAGE,2021-07-01 00:00,2021-07-01 00:00,"23,325",,AF
HWE,M,15,STORAGE,2021-08-01 00:00,2021-08-01 00:00,"21,568",,AF
HWE,M,15,STORAGE,2021-09-01 00:00,2021-09-01 00:00,"20,201",,AF
HWE,M,15,STORAGE,2021-10-01 00:00,2021-10-01 00:00,"25,236",,AF
HWE,M,15,STORAGE,2021-11-01 00:00,2021-11-01 00:00,"28,813",,AF
HWE,M,15,STORAGE,2021-12-01 00:00,2021-12-01 00:00,"31,929",r,AF
HWE,M,15,STORAGE,2022-01-01 00:00,2022-01-01 00:00,"29,430",,AF
HWE,M,15,STORAGE,2022-02-01 00:00,2022-02-01 00:00,"28,466",,AF
HWE,M,15,STORAGE,2022-03-01 00:00,2022-03-01 00:00,"26,363",,AF
HWE,M,15,STORAGE,2022-04-01 00:00,2022-04-01 00:00,"29,094",,AF
HWE,M,15,STORAGE,2022-05-01 00:00,2022-05-01 00:00,"29,407",,AF
HWE,M,15,STORAGE,2022-06-01 00:00,2022-06-01 00:00,"27,617",,AF
HWE,M,15,STORAGE,2022-07-01 00:00,2022-07-01 00:00,"30,128",,AF
HWE,M,15,STORAGE,2022-08-01 00:00,2022-08-01 00:00,"32,556",,AF
HWE,M,15,STORAGE,2022-09-01 00:00,2022-09-01 00:00,"27,198",,AF
HWE,M,15,STORAGE,2022-10-01 00:00,2022-10-01 00:00,"23,373",,AF
HWE,M,15,STORAGE,2022-11-01 00:00,2022-11-01 00:00,"27,401",,AF
HWE,M,15,STORAGE,2022-12-01 00:00,2022-12-01 00:00,"33,307",,AF
HWE,M,15,STORAGE,2023-01-01 00:00,2023-01-01 00:00,"32,867",,AF
HWE,M,15,STORAGE,2023-02-01 00:00,2023-02-01 00:00,"22,205",,AF
HWE,M,15,STORAGE,2023-03-01 00:00,2023-03-01 00:00,"25,984",,AF
HWE,M,15,STORAGE,2023-04-01 00:00,2023-04-01 00:00,"20,877",,AF
HWE,M,15,STORAGE,2023-05-01 00:00,2023-05-01 00:00,"23,949",,AF
HWE,M,15,STORAGE,2023-06-01 00:00,2023-06-01 00:00,"30,196",,AF
HWE,M,15,STORAGE,2023-07-01 00:00,2023-07-01 00:00,"36,932",,AF
HWE,M,15,STORAGE,2023-08-01 00:00,2023-08-01 00:00,"36,605",,AF
HWE,M,15,STORAGE,2023-09-01 00:00,2023-09-01 00:00,"32,939",,AF
HWE,M,15,STORAGE,2023-10-01 00:00,2023-10-01 00:00,"25,590",,AF
HWE,M,15,STORAGE,2023-11-01 00:00,2023-11-01 00:00,"35,422",,AF
HWE,M,15,STORAGE,2023-12-01 00:00,2023-12-01 00:00,"36,530",,AF
HWE,M,15,STORAGE,2024-01-01 00:00,2024-01-01 00:00,"35,522",,AF
HWE,M,15,STORAGE,2024-02-01 00:00,2024-02-01 00:00,"36,482",,AF
HWE,M,15,STORAGE,2024-03-01 00:00,2024-03-01 00:00,"33,208",,AF
HWE,M,15,STORAGE,2024-04-01 00:00,2024-04-01 00:00,"28,125",,AF
HWE,M,15,STORAGE,2024-05-01 00:00,2024-05-01 00:00,,,AF
